"","date","route","time","day","location","incident","min_delay","min_gap","direction","vehicle"
"776",2021-01-08,34,23:58:00,"Friday","EGLINTON AND FERRAND","Collision (NON-TTC)",58,69,"E",0
"777",2021-01-08,35,00:18:00,"Friday","JANE AND FIRGROVE","Mechanical",9,18,NA,3295
"778",2021-01-08,25,01:06:00,"Friday","DON MILLS AND SHEPPARD","Mechanical",9,19,"N",8896
"779",2021-01-08,501,01:46:00,"Friday","QUEEN AND YORK","Security",6,12,"E",1553
"780",2021-01-09,320,02:08:00,"Saturday","YONGE AND CARLTON","Collision (TTC)",3,8,"N",8396
"781",2021-01-09,335,03:17:00,"Saturday","PIONEER VILLAGE STATIO","Mechanical",30,60,"S",3720
"782",2021-01-09,320,05:05:00,"Saturday","YONGE AND STEELES","Security",15,30,"S",8385
"783",2021-01-09,94,05:50:00,"Saturday","WELLESLEY AND PARLIAME","Investigation",126,135,"E",0
"784",2021-01-09,39,05:58:00,"Saturday","FINCH STATION","Mechanical",14,28,"W",1242
"785",2021-01-09,162,06:29:00,"Saturday","THE DONWAY WEST AND LA","Late Leave",20,20,"W",8147
"786",2021-01-09,21,06:29:00,"Saturday","KENNEDY STATION","Operations (Operator)",30,60,"N",3438
"787",2021-01-09,46,07:12:00,"Saturday","MARTIN GROVE AND REXDA","Mechanical",20,40,"N",3318
"788",2021-01-09,20,07:19:00,"Saturday","KENNEDY AND CRAIGLEE","Investigation",81,204,"N",8578
"789",2021-01-09,23,07:44:00,"Saturday","MAIN STREET STATION","Emergency Services",13,26,NA,3174
"790",2021-01-09,32,07:45:00,"Saturday","PINE AND LAWRENCE","Mechanical",10,20,"N",1034
"791",2021-01-09,36,10:31:00,"Saturday","HUMBERWOOD LOOP","Mechanical",10,20,"E",3326
"792",2021-01-09,32,10:39:00,"Saturday","EGLINTON STATION","Mechanical",10,20,"W",1031
"793",2021-01-09,20,11:08:00,"Saturday","MAIN STREET STATION","Mechanical",20,40,NA,9233
"794",2021-01-09,26,11:18:00,"Saturday","JANE STATION","Mechanical",24,48,"E",1418
"795",2021-01-09,39,11:36:00,"Saturday","FINCH AND MCCOWAN","Mechanical",14,28,"W",3442
"796",2021-01-09,96,11:38:00,"Saturday","YORK MILLS STATION","Operations (Operator)",20,40,"W",3595
"797",2021-01-09,129,11:41:00,"Saturday","SCARBOROUGH CENTRE STA","Mechanical",7,14,"N",1241
"798",2021-01-09,96,12:00:00,"Saturday","YORK MILLS STATION","Mechanical",17,37,"E",3258
"799",2021-01-09,35,12:11:00,"Saturday","JANE AND FINCH","Investigation",8,16,"S",3707
"800",2021-01-09,53,12:11:00,"Saturday","STEELES AND MARKHAM","Mechanical",10,20,"N",1662
"801",2021-01-09,32,12:25:00,"Saturday","EGLINTON AND ALEMEDA","Mechanical",9,18,"W",1119
"802",2021-01-09,29,12:35:00,"Saturday","DUFFERIN AND DUNDAS","Collision (TTC)",3,6,"N",9141
"803",2021-01-09,96,12:44:00,"Saturday","WILSON AND JANE","Vision",17,36,"S",3179
"804",2021-01-09,53,12:59:00,"Saturday","FINCH STATION","Mechanical",10,20,"N",3559
"805",2021-01-09,25,13:18:00,"Saturday","DON MILLS AND LAWRENCE","Mechanical",9,18,"N",8777
"806",2021-01-09,25,13:29:00,"Saturday","DON MILLS AND SHEPPARD","Collision (NON-TTC)",105,114,"S",8669
"807",2021-01-09,86,13:43:00,"Saturday","MEADOWVALE LOOP","Mechanical",7,14,"W",8833
"808",2021-01-09,129,14:00:00,"Saturday","SCARBOROUGH CENTRE STA","Operations (Operator)",30,60,"N",1235
"809",2021-01-09,85,14:04:00,"Saturday","DON MILLS AND SHEPPARD","Collision (NON-TTC)",71,91,"B",0
"810",2021-01-09,95,15:13:00,"Saturday","ELLESMERE AND VICTORIA","Operations (Operator)",13,26,"E",3500
"811",2021-01-09,22,16:52:00,"Saturday","COXWELL STATION","Mechanical",7,15,"S",8547
"812",2021-01-09,116,17:08:00,"Saturday","MORNINGSIDE AND GUILDW","Mechanical",7,14,"N",8765
"813",2021-01-09,29,17:16:00,"Saturday","DUFFERIN AND EGLINTON","Security",23,26,"S",9045
"814",2021-01-09,100,17:20:00,"Saturday","BROADVIEW STATION","Emergency Services",9,18,"N",8660
"815",2021-01-09,68,17:33:00,"Saturday","WARDEN STATION","Operations (Operator)",40,86,"S",8657
"816",2021-01-09,95,17:40:00,"Saturday","ELLESMERE AND MCCOWAN","Cleaning",13,27,"E",3544
"817",2021-01-09,36,17:45:00,"Saturday","FINCH WEST STATION","Cleaning",6,11,"E",3627
"818",2021-01-09,120,18:06:00,"Saturday","NORTHOVER AND SHEPPARD","Cleaning",30,60,"S",3186
"819",2021-01-09,55,18:08:00,"Saturday","JANE STATION","Cleaning",30,60,"N",8094
"820",2021-01-09,32,18:26:00,"Saturday","PINE AND LAWRENCE","Mechanical",9,18,"E",3742
"821",2021-01-09,95,18:27:00,"Saturday","ELLESMERE AND PHARMACY","Mechanical",13,27,"W",1324
"822",2021-01-09,60,18:35:00,"Saturday","PIONEER VILLAGE STATIO","Security",9,9,NA,3265
"823",2021-01-09,131,19:07:00,"Saturday","MCLEVIN AND GREENSPIRE","Collision (TTC)",14,28,"E",3403
"824",2021-01-09,169,19:11:00,"Saturday","HUNTINGWOOD AND MIDLAN","Collision (TTC)",30,60,"W",8193
"825",2021-01-09,14,19:32:00,"Saturday","ROSELAWN AND CHAPLIN","General Delay",20,40,"E",1116
"826",2021-01-09,32,19:39:00,"Saturday","EGLINTON AND CALEDONIA","Operations (Operator)",20,30,"W",1549
"827",2021-01-09,53,19:41:00,"Saturday","STEELES AND MIDDLEFIEL","Operations (Operator)",6,11,"E",3466
"828",2021-01-09,34,19:42:00,"Saturday","EGLINTON AND BIRCHMOUN","Collision (NON-TTC)",33,43,"W",8745
"829",2021-01-09,169,19:44:00,"Saturday","HUNTINGWOOD AND MIDLAN","Collision (NON-TTC)",30,60,"W",0
"830",2021-01-09,17,19:52:00,"Saturday","BIRCHMOUNT AND EGLINTO","Collision (NON-TTC)",31,53,"S",3118
"831",2021-01-09,37,19:59:00,"Saturday","ISLINGTON AND ST ANDRE","Security",10,20,"S",7927
"832",2021-01-09,62,20:15:00,"Saturday","MAIN STREET STATION","Mechanical",20,40,"W",8541
"833",2021-01-09,68,20:49:00,"Saturday","WARDEN AND SHEPPARD","Emergency Services",14,28,"S",8841
"834",2021-01-09,88,20:52:00,"Saturday","SUTHERLAND AND MILLWOO","Mechanical",20,40,"N",1309
"835",2021-01-09,116,22:30:00,"Saturday","MORNINGSIDE AND TEFFT","Collision (TTC)",8,16,"N",8704
"836",2021-01-09,60,23:26:00,"Saturday","FINCH STATION","Mechanical",10,20,"W",3189
"837",2021-01-10,300,02:18:00,"Sunday","BLOOR AND BAY","Investigation",0,0,"E",8429
"838",2021-01-10,45,02:34:00,"Sunday","KIPLING STATION","Operations (Operator)",11,22,"E",8470
"839",2021-01-10,75,04:47:00,"Sunday","YONGE AND WELLINGTON","Security",4,8,"S",8116
"840",2021-01-10,96,04:49:00,"Sunday","HUMBERLINE AND FINCH","Mechanical",25,0,"E",3186
"841",2021-01-10,29,05:31:00,"Sunday","YONGE AND CHURCH","Security",15,30,"N",9145
"842",2021-01-10,320,06:27:00,"Sunday","YONGE AND QUEENS QUAY","Mechanical",3,6,"N",3753
"843",2021-01-10,42,06:32:00,"Sunday","MCNICOL AND MIDLAND","Security",24,24,"W",8347
"844",2021-01-10,11,07:30:00,"Sunday","BAYVIEW AND FINCH","Mechanical",40,80,"S",8184
"845",2021-01-10,100,07:37:00,"Sunday","BROADVIEW STATION","Collision (TTC)",10,20,NA,8809
"846",2021-01-10,78,07:45:00,"Sunday","CARLUKE AND FIFESHIRE","Mechanical",30,0,"W",1395
"847",2021-01-10,95,07:48:00,"Sunday","ELLESMERE AND MEADOWVA","General Delay",21,44,"W",3540
"848",2021-01-10,116,08:06:00,"Sunday","MALVERN GARAGE","Mechanical",21,42,"E",3509
"849",2021-01-10,43,10:10:00,"Sunday","SCARBOROUGH TOWN CENTR","Vision",15,30,"S",8895
"850",2021-01-10,35,10:26:00,"Sunday","PIONEER VILLAGE STATIO","Cleaning",10,20,"N",3243
"851",2021-01-10,95,10:40:00,"Sunday","ELLESMERE AND MARKHAM","Cleaning",21,42,"W",3491
"852",2021-01-10,115,10:40:00,"Sunday","YORK MILLS STATION","Mechanical",30,60,"E",8117
"853",2021-01-10,86,10:59:00,"Sunday","KINGSTON RD SOUTH OF L","Security",8,8,"N",8812
"854",2021-01-10,75,11:12:00,"Sunday","SHERBOURNE AND BLOOR","Cleaning",30,60,"N",8192
"855",2021-01-10,34,11:13:00,"Sunday","KENNEDY STATION","Cleaning",9,17,"E",8728
"856",2021-01-10,35,11:14:00,"Sunday","JANE AND FINCH","Cleaning",10,20,"N",3555
"857",2021-01-10,70,11:20:00,"Sunday","PHARMACY AND CRAIGTON","Vision",30,60,"E",8935
"858",2021-01-10,85,11:30:00,"Sunday","SHEPPARD AND WARDEN","Mechanical",5,11,"W",1306
"859",2021-01-10,95,11:43:00,"Sunday","ELLESMERE AND MARKHAM","Cleaning",21,42,"W",3504
"860",2021-01-10,37,12:10:00,"Sunday","ISLINGTON AND STEELES","Mechanical",20,40,"S",8440
"861",2021-01-10,67,12:17:00,"Sunday","VICTORIA PARK STATION","Cleaning",17,34,"S",8757
"862",2021-01-10,32,12:22:00,"Sunday","RENFORTH STATION","Mechanical",10,20,"E",1625
"863",2021-01-10,35,12:24:00,"Sunday","JANE AND FINCH","Cleaning",10,20,"S",3344
"864",2021-01-10,39,12:51:00,"Sunday","NEILSON AND CROW TRAIL","Cleaning",14,31,"W",3482
"865",2021-01-10,35,13:16:00,"Sunday","PIONEER VILLAGE STATIO","Cleaning",10,20,"S",3266
"866",2021-01-10,124,13:19:00,"Sunday","LAWRENCE STATION","Cleaning",20,40,"W",8371
"867",2021-01-10,67,13:25:00,"Sunday","VICTORIA PARK STATION","Cleaning",17,34,"S",8922
"868",2021-01-10,95,13:26:00,"Sunday","ELLESMERE AND NEILSON","Cleaning",15,30,"E",3553
"869",2021-01-10,65,13:30:00,"Sunday","PARLIAMENT AND HOWARD","Cleaning",15,30,"S",8567
"870",2021-01-10,75,13:50:00,"Sunday","SHERBOURNE AND BLOOR","Cleaning",20,40,"N",8192
"871",2021-01-10,11,13:56:00,"Sunday","DAVISVILLE STATION","Cleaning",30,60,"N",8102
"872",2021-01-10,65,14:00:00,"Sunday","PARLIAMENT AND HOWARD","Cleaning",15,30,"S",3114
"873",2021-01-10,39,14:05:00,"Sunday","NEILSON AND CROW TRAIL","Cleaning",10,28,"E",3461
"874",2021-01-10,32,14:14:00,"Sunday","EGLINTON AND CALEDONIA","Cleaning",10,20,"E",1064
"875",2021-01-10,35,14:16:00,"Sunday","PIONEER VILLAGE STATIO","Cleaning",10,20,"N",3641
"876",2021-01-10,52,14:57:00,"Sunday","LAWRENCE AND WESTON","Collision (TTC)",14,28,"E",8200
"877",2021-01-10,34,14:58:00,"Sunday","KENNEDY STATION","Cleaning",9,18,"E",8892
"878",2021-01-10,97,15:12:00,"Sunday","YONGE AND EGLINTON","General Delay",30,60,NA,8355
"879",2021-01-10,5,15:40:00,"Sunday","QUEENS PARK CIRCLE","General Delay",65,85,"S",8316
"880",2021-01-10,34,15:50:00,"Sunday","EGLINTON STATION","Cleaning",18,36,"E",8884
"881",2021-01-10,165,16:29:00,"Sunday","WILSON AND JANE","Mechanical",10,20,"E",3594
"882",2021-01-10,935,16:44:00,"Sunday","JANE AND ARROW ROAD","Mechanical",10,20,"S",3621
"883",2021-01-10,7,16:47:00,"Sunday","BATHURST AND WILSON","Mechanical",8,16,"S",9014
"884",2021-01-10,45,17:02:00,"Sunday","KIPLING AND NAMCO","Security",10,19,"S",8028
"885",2021-01-10,7,19:07:00,"Sunday","BATHURST AND GREENWIN","Mechanical",7,14,"S",9004
"886",2021-01-10,102,20:01:00,"Sunday","MARKHAM AND PROGRESS","Collision (NON-TTC)",0,0,"S",8524
"887",2021-01-10,37,20:12:00,"Sunday","ISLINGTON STATION","Security",20,40,NA,8036
"888",2021-01-10,7,20:22:00,"Sunday","BATHURST AND NEPTUNE","Mechanical",9,17,"S",9021
"889",2021-01-10,7,21:06:00,"Sunday","GREENWIN VILLAGE AND B","Security",0,0,"W",9002
"890",2021-01-11,300,03:17:00,"Monday","KENNEDY STATION","Emergency Services",30,40,NA,8604
"891",2021-01-11,97,03:49:00,"Monday","YONGE AND QUEENS QUAY","Cleaning",15,30,"N",8361
"892",2021-01-11,953,04:51:00,"Monday","NEWGALE AND FINCHDENE","Operations (Operator)",30,60,"W",9075
"893",2021-01-11,65,05:37:00,"Monday","PARLIEMENT AND WELLESL","Collision (NON-TTC)",43,67,"N",8487
"894",2021-01-11,94,05:46:00,"Monday","WELLESLEY AND CHURCH","Collision (NON-TTC)",0,0,"E",1516
"895",2021-01-11,113,05:56:00,"Monday","DANFORTH AND KENNEDY","Mechanical",4,8,"S",8512
"896",2021-01-11,47,06:03:00,"Monday","EARLSCOURT LOOP","Vision",5,11,"S",1202
"897",2021-01-11,25,06:43:00,"Monday","DON MILLS STATION","Mechanical",7,14,"W",8833
"898",2021-01-11,97,07:07:00,"Monday","YONGE AND QUEENS QUAY","Cleaning",30,60,"N",1382
"899",2021-01-11,21,07:31:00,"Monday","KENNEDY STATION","Security",16,26,NA,3512
"900",2021-01-11,75,08:20:00,"Monday","SHERBOURNE TO WELLESLE","Investigation",0,0,NA,0
"901",2021-01-11,32,08:25:00,"Monday","EGLINTON AND KIPLING","Mechanical",8,16,"E",1360
"902",2021-01-11,63,09:03:00,"Monday","ATLANTIC AND KING","Mechanical",6,12,"N",8170
"903",2021-01-11,133,09:20:00,"Monday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"W",3461
"904",2021-01-11,48,09:45:00,"Monday","ROYAL YORK STATION","Cleaning",20,40,"N",8086
"905",2021-01-11,7,10:07:00,"Monday","BATHURST AND WILSON","Collision (TTC)",9,18,"S",9001
"906",2021-01-11,133,10:07:00,"Monday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"W",3497
"907",2021-01-11,11,10:07:00,"Monday","CHAPLIN AND ORIOLE PAR","Mechanical",13,26,"W",8159
"908",2021-01-11,106,10:14:00,"Monday","SHEPPARD WEST STATION","Cleaning",13,26,"N",8197
"909",2021-01-11,104,10:14:00,"Monday","WILSON STATION","Cleaning",20,40,"N",8178
"910",2021-01-11,122,10:38:00,"Monday","YORK MILLS STATION","Cleaning",17,34,"W",8146
"911",2021-01-11,122,10:38:00,"Monday","YORK MILLS STATION","Cleaning",17,34,"W",8146
"912",2021-01-11,59,10:41:00,"Monday","OAK AND WESTON","Cleaning",45,85,"N",3647
"913",2021-01-11,133,10:49:00,"Monday","MORNINGSIDE AND FINCH","Cleaning",11,22,"E",3563
"914",2021-01-11,133,10:49:00,"Monday","SCARBOROUGH TOWN CENTR","Cleaning",11,22,"N",3563
"915",2021-01-11,48,10:51:00,"Monday","ROYAL YORK STATION","Cleaning",20,40,"W",8071
"916",2021-01-11,133,11:02:00,"Monday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"W",1326
"917",2021-01-11,11,11:08:00,"Monday","TRANSIT AND ALLEN","Collision (TTC)",13,26,NA,8198
"918",2021-01-11,109,11:10:00,"Monday","EGLINTON WEST STATION","Cleaning",40,80,"W",8150
"919",2021-01-11,63,11:10:00,"Monday","OSSINGTON AND DUNDAS","Mechanical",10,20,"N",8334
"920",2021-01-11,133,11:13:00,"Monday","SCARBOROUGH TOWN CENTR","Cleaning",11,22,"N",3543
"921",2021-01-11,70,11:23:00,"Monday","WARDEN STATION","Cleaning",22,44,"N",8732
"922",2021-01-11,939,11:26:00,"Monday","SCARBOROUGH CENTRE STA","Collision (TTC)",9,18,NA,3463
"923",2021-01-11,63,11:27:00,"Monday","OSSINGTON STATION","Mechanical",10,20,NA,8334
"924",2021-01-11,133,11:45:00,"Monday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"S",1231
"925",2021-01-11,122,11:46:00,"Monday","YORK MILLS STATION","Cleaning",17,34,"E",8175
"926",2021-01-11,59,11:51:00,"Monday","LAWRENCE WEST STATION","Cleaning",45,90,"S",3636
"927",2021-01-11,57,11:51:00,"Monday","SILVER STAR AND STEELE","Vision",13,26,"N",8950
"928",2021-01-11,70,12:29:00,"Monday","WARDEN STATION","Cleaning",22,44,"E",8797
"929",2021-01-11,84,12:52:00,"Monday","SHEPPARD AND BATHRUST","Mechanical",8,16,"W",3329
"930",2021-01-11,122,12:54:00,"Monday","YORK MILLS STATION","Cleaning",17,34,"W",8316
"931",2021-01-11,62,13:00:00,"Monday","MAIN STREET STATION","Cleaning",22,44,"W",9223
"932",2021-01-11,113,13:12:00,"Monday","MAIN STREET STATION","Operations (Operator)",23,46,"E",9213
"933",2021-01-11,88,13:54:00,"Monday","WICKSTEED AND LESLIE","General Delay",20,40,"W",1342
"934",2021-01-11,88,13:59:00,"Monday","WICKSTEED AND LESLIE","General Delay",106,126,"W",1342
"935",2021-01-11,62,14:06:00,"Monday","MAIN STREET STATION","Cleaning",22,44,"W",8537
"936",2021-01-11,131,14:09:00,"Monday","OLD FINCH AND LITTLES","Mechanical",14,27,"W",1656
"937",2021-01-11,34,14:12:00,"Monday","EGLINTON STATION","Cleaning",12,24,"W",8623
"938",2021-01-11,94,14:14:00,"Monday","WELLESLEY AND ONTARIO","Security",15,30,"W",1026
"939",2021-01-11,53,14:19:00,"Monday","STEELES AND MIDDLEFIEL","Cleaning",7,14,"W",3521
"940",2021-01-11,68,14:22:00,"Monday","WARDEN AND ST CLAIR","Emergency Services",21,40,"N",8626
"941",2021-01-11,89,14:32:00,"Monday","WESTON AND CHURCH","Cleaning",11,22,"S",9039
"942",2021-01-11,41,14:47:00,"Monday","KEELE AND WEST TORONTO","Mechanical",12,24,"S",9050
"943",2021-01-11,7,14:56:00,"Monday","BATHURST AND STEELES","Mechanical",10,20,"N",9011
"944",2021-01-11,63,15:08:00,"Monday","OAKWOOD AND ROGERS","Collision (TTC)",3,13,"S",8323
"945",2021-01-11,28,15:20:00,"Monday","DAVISVILLE STATION","Mechanical",20,40,"S",8336
"946",2021-01-11,43,15:26:00,"Monday","KENNEDY STATION","Mechanical",15,30,"N",8654
"947",2021-01-11,42,15:28:00,"Monday","DYNAMIC AND MCNICHOLL","Mechanical",15,30,"W",8372
"948",2021-01-11,70,15:36:00,"Monday","WARDEN STATION","Investigation",10,20,NA,8673
"949",2021-01-11,36,15:38:00,"Monday","FINCH AND HWY 400","Collision (TTC)",7,14,"E",9128
"950",2021-01-11,109,15:44:00,"Monday","VARNA AND RANEE","Collision (NON-TTC)",190,212,NA,8164
"951",2021-01-11,32,16:10:00,"Monday","EGLINTON AND MARTIN GR","Security",10,20,"W",1065
"952",2021-01-11,7,16:18:00,"Monday","BATHURST AND STEELES","Mechanical",8,16,"N",1399
"953",2021-01-11,53,16:19:00,"Monday","STEELES AND MIDLAND","Collision (TTC)",6,12,"E",3489
"954",2021-01-11,34,16:20:00,"Monday","EGLINTON STATION","Cleaning",6,13,"E",8723
"955",2021-01-11,63,16:26:00,"Monday","OAKWOOD AND ST CLAIR","Mechanical",9,18,"S",1285
"956",2021-01-11,996,16:36:00,"Monday","ELMHURST AND CROMARTY","Investigation",11,22,"E",3188
"957",2021-01-11,41,16:40:00,"Monday","KEELE STATION","Mechanical",16,32,"S",9151
"958",2021-01-11,47,16:45:00,"Monday","LANSDOWNE AND DUPONT","Cleaning",30,60,"N",1406
"959",2021-01-11,57,16:49:00,"Monday","KENNEDY STATION","Mechanical",9,18,"N",8819
"960",2021-01-11,995,16:52:00,"Monday","ELLESMERE AND BRIMLEY","Mechanical",10,20,"E",3471
"961",2021-01-11,92,16:56:00,"Monday","WOODBINE AND MERRILL","Security",9,18,"N",9214
"962",2021-01-11,41,17:00:00,"Monday","IAN MACDONALD AND OTTA","Mechanical",16,32,"E",9045
"963",2021-01-11,36,17:06:00,"Monday","FINCH WEST STATION","Mechanical",6,12,"W",9108
"964",2021-01-11,57,17:07:00,"Monday","KENNEDY STATION","Mechanical",9,18,NA,8819
"965",2021-01-11,60,17:17:00,"Monday","FINCH STATION","Cleaning",10,20,"N",3345
"966",2021-01-11,162,17:25:00,"Monday","DONWAY E AND LAWRENCE","General Delay",338,368,NA,0
"967",2021-01-11,11,17:58:00,"Monday","DAVISVILLE STATION","Cleaning",17,34,"N",8189
"968",2021-01-11,41,18:13:00,"Monday","PIONEER VILLAGE STATIO","Cleaning",16,32,NA,9139
"969",2021-01-11,34,18:25:00,"Monday","EGLINTON STATION","Cleaning",12,25,"W",8639
"970",2021-01-11,108,18:26:00,"Monday","SHEPPARD AND NORTHOVER","Mechanical",9,18,"E",3368
"971",2021-01-11,47,18:31:00,"Monday","LANSDOWNE AND DUNDAS","Mechanical",15,30,"N",1124
"972",2021-01-11,60,18:39:00,"Monday","PIONEER VILLAGE STATIO","Cleaning",10,21,"E",3179
"973",2021-01-11,34,18:53:00,"Monday","EGLINTON AND BERMONDSE","Cleaning",7,13,"W",8872
"974",2021-01-11,86,19:15:00,"Monday","KINGSTON AND SCARBOROU","Collision (TTC)",19,0,"E",8737
"975",2021-01-11,116,19:16:00,"Monday","KINGSTON AND SCARBOROU","Collision (TTC)",103,111,NA,0
"976",2021-01-11,905,19:28:00,"Monday","KINGSTON RD AND SCARBO","Collision (TTC)",12,24,"E",8729
"977",2021-01-11,131,19:28:00,"Monday","SCARBOROUGH CENTRE STA","Mechanical",11,25,"W",3558
"978",2021-01-11,131,19:29:00,"Monday","SEWELLS AND MORNINGSID","Cleaning",13,26,"W",3452
"979",2021-01-11,86,19:30:00,"Monday","KINGSTON ROAD AND SCAR","Collision (TTC)",105,115,"E",0
"980",2021-01-11,77,19:38:00,"Monday","ORMSIRK AND SOUTHPORT","Investigation",0,0,"S",1102
"981",2021-01-11,929,19:52:00,"Monday","DUFFERIN AND JANE OSLE","Mechanical",12,24,"N",1043
"982",2021-01-11,38,20:32:00,"Monday","ROUGE HILL GO STATION","Mechanical",19,16,NA,1661
"983",2021-01-11,35,20:46:00,"Monday","JANE STATION","Investigation",0,0,"N",3591
"984",2021-01-11,927,21:09:00,"Monday","HWY 27 AND REXDALE","Security",0,0,"N",3644
"985",2021-01-11,87,22:32:00,"Monday","MAIN STREET STATION","Security",26,52,"E",9232
"986",2021-01-11,905,22:40:00,"Monday","KINGSTON ROAD AND SCAR","Collision (TTC)",117,129,NA,0
"987",2021-01-11,36,22:58:00,"Monday","HUMBERWOOD LOOP","Security",8,16,NA,8612
"988",2021-01-11,36,23:15:00,"Monday","FINCH AND HUMBER COLLE","Security",8,16,NA,3617
"989",2021-01-11,97,23:42:00,"Monday","YORK MILLS STATION","Mechanical",32,62,"W",8355
"990",2021-01-11,68,01:45:00,"Monday","WARDEN STATION","Collision (TTC)",18,36,NA,8641
"991",2021-01-11,85,01:50:00,"Monday","MEADOWVALE LOOP","Emergency Services",25,0,NA,1219
"992",2021-01-12,335,02:46:00,"Tuesday","JANE AND BLOOR","Cleaning",30,60,"N",3651
"993",2021-01-12,300,03:29:00,"Tuesday","340 THE EAST MALL","Emergency Services",17,34,NA,8804
"994",2021-01-12,133,05:04:00,"Tuesday","MORNINGSIDE AND FINCH","Late Leave",11,0,"S",3451
"995",2021-01-12,35,05:31:00,"Tuesday","JANE AND SHEPPARD","Mechanical",10,20,"S",3329
"996",2021-01-12,20,05:45:00,"Tuesday","KENNEDY STATION","Cleaning",20,40,"W",9226
"997",2021-01-12,39,05:47:00,"Tuesday","FINCH AND DON MILLS","Mechanical",10,20,"E",3437
"998",2021-01-12,106,06:23:00,"Tuesday","PIONEER VILLAGE STATIO","Mechanical",8,20,"S",8164
"999",2021-01-12,937,06:55:00,"Tuesday","ISLINGTON AND EGLINTON","Collision (TTC)",14,28,"N",8032
"1000",2021-01-12,59,07:16:00,"Tuesday","CULFORD AND GRACEFIELD","Emergency Services",12,24,"S",3603
"1001",2021-01-12,100,07:19:00,"Tuesday","BROADVIEW STATION","Collision (TTC)",5,10,NA,8722
"1002",2021-01-12,8,07:19:00,"Tuesday","BROADVIEW STATION","Collision (TTC)",15,30,NA,3133
"1003",2021-01-12,162,07:30:00,"Tuesday","THE DONWAY AND LAWRENC","General Delay",890,920,"E",0
"1004",2021-01-12,106,07:34:00,"Tuesday","SHEPPARD WEST STATION","Mechanical",8,16,"S",8321
"1005",2021-01-12,36,07:39:00,"Tuesday","FINCH WEST STATION","Emergency Services",5,10,NA,9126
"1006",2021-01-12,95,07:51:00,"Tuesday","ELLESMERE AND VICTORIA","Emergency Services",8,16,"E",1652
"1007",2021-01-12,36,08:26:00,"Tuesday","HUMBERWOOD LOOP","Mechanical",5,9,"E",9108
"1008",2021-01-12,35,08:46:00,"Tuesday","JANE STATION","Collision (TTC)",10,20,"N",3626
"1009",2021-01-12,939,08:57:00,"Tuesday","FINCH STATION","Mechanical",7,14,NA,3407
"1010",2021-01-12,35,09:13:00,"Tuesday","JANE AND FINCH","Collision (TTC)",7,14,"S",3364
"1011",2021-01-12,133,09:23:00,"Tuesday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"W",1220
"1012",2021-01-12,52,09:25:00,"Tuesday","LAWRENCE AND MARLEE","Mechanical",17,34,"W",8302
"1013",2021-01-12,63,09:36:00,"Tuesday","OAKWOOD AND EGLINTON","Collision (TTC)",10,20,"S",8189
"1014",2021-01-12,133,09:45:00,"Tuesday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"W",3451
"1015",2021-01-12,91,09:48:00,"Tuesday","WOODBINE STATION","Mechanical",25,50,"S",8823
"1016",2021-01-12,63,09:55:00,"Tuesday","OSSINGTON AND COLLEGE","Investigation",324,333,"N",0
